match_id,matchup,p1_ai,p2_ai,winner_label,winner_index,termination,turns_completed,loadout_deck,loadout_class,loadout_barracks,loadout_battlefields,p1_final_score,p2_final_score
1180,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,50,Arcane Manipulators,Grand Strategist,Ossuary Keep,"Hall of Mirrors, Scorched Wastes, Silent Chasm",168.25,71.25
1181,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,44,Relentless Assault,Storm Warden,Ossuary Keep,"Grand Cathedral, Breach Point, Scorched Wastes",114.5,23.5
1182,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Sanctum of the Fallen,"Breach Point, Ironheart Forges, Hall of Mirrors",105.75,69.5
1183,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,38,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Silent Chasm, Grand Cathedral, Breach Point",72.0,113.0
1184,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,46,Sacrificial Cult,Arch-Hierarch,Quartermaster's Bastion,"Ironheart Forges, Breach Point, Bloodletting Altar",49.0,103.0
1185,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Arcane Manipulators,Ash Chancellor,Ossuary Keep,"Martyr’s Square, Grand Cathedral, Ironheart Forges",78.25,84.0
1186,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Bloodletting Altar, Hall of Mirrors, Breach Point",67.0,144.5
1187,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,45,Siege Masters,Storm Warden,Quartermaster's Bastion,"Silent Chasm, Breach Point, Arcane Nexus",113.5,24.25
1188,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,High Command Spire,"Martyr’s Square, Ironheart Forges, Scorched Wastes",101.0,143.5
1189,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,19,Inspiring Defenders,Grand Strategist,High Command Spire,"Scorched Wastes, Silent Chasm, Grand Cathedral",35.0,140.75
1190,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Arcane Nexus, Silent Chasm, Ironheart Forges",41.25,86.5
1191,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,30,Arcane Manipulators,Ash Chancellor,Quartermaster's Bastion,"Ironheart Forges, Grand Cathedral, Scorched Wastes",35.25,97.75
1192,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,5,Sacrificial Cult,Grand Strategist,Quartermaster's Bastion,"Grand Cathedral, Arcane Nexus, Martyr’s Square",96.75,6.25
1193,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Arcane Manipulators,Storm Warden,High Command Spire,"Hall of Mirrors, Martyr’s Square, Arcane Nexus",69.25,51.25
1194,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Martyr’s Square, Bloodletting Altar, Silent Chasm",73.25,46.75
1195,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,High Command Spire,"Arcane Nexus, Bloodletting Altar, Breach Point",117.75,151.0
1196,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,High Command Spire,"Ironheart Forges, Martyr’s Square, Breach Point",56.75,60.0
1197,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,Quartermaster's Bastion,"Hall of Mirrors, Scorched Wastes, Grand Cathedral",99.5,62.75
1198,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Sanctum of the Fallen,"Hall of Mirrors, Grand Cathedral, Silent Chasm",75.0,88.25
1199,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Sanctum of the Fallen,"Arcane Nexus, Hall of Mirrors, Bloodletting Altar",67.0,80.0
1200,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Martyr’s Square, Arcane Nexus, Silent Chasm",52.75,77.5
1201,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Sacrificial Cult,Ash Chancellor,War-Wrought Citadel,"Ironheart Forges, Hall of Mirrors, Silent Chasm",64.5,102.25
1202,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,High Command Spire,"Arcane Nexus, Grand Cathedral, Breach Point",90.75,55.5
1203,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Quartermaster's Bastion,"Ironheart Forges, Martyr’s Square, Bloodletting Altar",101.75,57.5
1204,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,Sanctum of the Fallen,"Silent Chasm, Hall of Mirrors, Ironheart Forges",95.5,177.75
1205,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,29,Sacrificial Cult,Arch-Hierarch,Ossuary Keep,"Grand Cathedral, Silent Chasm, Breach Point",27.5,109.25
1206,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Martyr’s Square, Hall of Mirrors, Bloodletting Altar",86.25,63.75
1207,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Ironheart Forges, Breach Point, Grand Cathedral",86.75,171.25
1208,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,High Command Spire,"Ironheart Forges, Martyr’s Square, Bloodletting Altar",89.5,31.75
1209,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,War-Wrought Citadel,"Silent Chasm, Breach Point, Bloodletting Altar",71.0,120.5
1210,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Ossuary Keep,"Silent Chasm, Breach Point, Scorched Wastes",93.0,69.5
1211,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,22,Sacrificial Cult,Grand Strategist,High Command Spire,"Arcane Nexus, Breach Point, Bloodletting Altar",51.0,125.25
1212,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,32,Relentless Assault,Grand Strategist,High Command Spire,"Scorched Wastes, Ironheart Forges, Bloodletting Altar",38.5,149.25
1213,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,46,Siege Masters,Vanguard,Quartermaster's Bastion,"Hall of Mirrors, Martyr’s Square, Arcane Nexus",41.25,93.0
1214,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Ossuary Keep,"Bloodletting Altar, Scorched Wastes, Grand Cathedral",74.5,92.5
1215,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,23,Arcane Manipulators,Arch-Hierarch,Sanctum of the Fallen,"Ironheart Forges, Grand Cathedral, Arcane Nexus",89.25,46.5
1216,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,High Command Spire,"Breach Point, Martyr’s Square, Ironheart Forges",71.0,48.25
1217,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,22,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Bloodletting Altar, Ironheart Forges, Arcane Nexus",110.0,25.25
1218,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,14,Sacrificial Cult,Ash Chancellor,High Command Spire,"Scorched Wastes, Arcane Nexus, Ironheart Forges",88.5,29.25
1219,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,27,Arcane Manipulators,Arch-Hierarch,High Command Spire,"Grand Cathedral, Bloodletting Altar, Hall of Mirrors",37.25,96.25
1220,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,40,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Martyr’s Square, Arcane Nexus, Ironheart Forges",83.75,132.75
1221,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Silent Chasm, Arcane Nexus",74.5,72.25
1222,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,30,Inspiring Defenders,Storm Warden,Sanctum of the Fallen,"Martyr’s Square, Breach Point, Silent Chasm",32.0,112.0
1223,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Ossuary Keep,"Arcane Nexus, Ironheart Forges, Breach Point",80.75,62.5
1224,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,War-Wrought Citadel,"Ironheart Forges, Silent Chasm, Arcane Nexus",80.75,90.5
1225,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Relentless Assault,Grand Strategist,War-Wrought Citadel,"Breach Point, Silent Chasm, Martyr’s Square",168.25,72.5
1226,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,11,Siege Masters,Grand Strategist,War-Wrought Citadel,"Breach Point, Hall of Mirrors, Grand Cathedral",113.75,27.25
1227,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,11,Siege Masters,Grand Strategist,Ossuary Keep,"Breach Point, Arcane Nexus, Grand Cathedral",44.0,89.25
1228,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,High Command Spire,"Scorched Wastes, Martyr’s Square, Silent Chasm",71.25,95.0
1229,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,20,Arcane Manipulators,Ash Chancellor,Sanctum of the Fallen,"Scorched Wastes, Silent Chasm, Grand Cathedral",34.5,96.0
1230,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,18,Inspiring Defenders,Ash Chancellor,High Command Spire,"Breach Point, Scorched Wastes, Ironheart Forges",38.0,105.5
1231,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,High Command Spire,"Hall of Mirrors, Breach Point, Scorched Wastes",64.5,115.25
1232,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,9,Inspiring Defenders,Storm Warden,Sanctum of the Fallen,"Martyr’s Square, Scorched Wastes, Ironheart Forges",69.5,37.5
1233,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,22,Inspiring Defenders,Storm Warden,War-Wrought Citadel,"Scorched Wastes, Bloodletting Altar, Silent Chasm",23.25,106.5
1234,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Bloodletting Altar, Martyr’s Square, Breach Point",77.0,44.0
1235,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,32,Siege Masters,Vanguard,War-Wrought Citadel,"Breach Point, Scorched Wastes, Ironheart Forges",87.75,23.0
1236,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,41,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Martyr’s Square, Scorched Wastes, Hall of Mirrors",104.0,51.0
1237,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,15,Siege Masters,Ash Chancellor,Sanctum of the Fallen,"Arcane Nexus, Scorched Wastes, Grand Cathedral",98.75,32.0
1238,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,Sanctum of the Fallen,"Arcane Nexus, Ironheart Forges, Hall of Mirrors",81.25,72.25
1239,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,22,Inspiring Defenders,Ash Chancellor,War-Wrought Citadel,"Arcane Nexus, Martyr’s Square, Scorched Wastes",61.0,104.25
1240,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Ossuary Keep,"Scorched Wastes, Hall of Mirrors, Bloodletting Altar",57.0,88.25
1241,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Arcane Nexus, Breach Point, Martyr’s Square",47.5,72.5
1242,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,28,Sacrificial Cult,Ash Chancellor,Ossuary Keep,"Hall of Mirrors, Ironheart Forges, Arcane Nexus",99.75,33.5
1243,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,10,Relentless Assault,Arch-Hierarch,War-Wrought Citadel,"Scorched Wastes, Breach Point, Grand Cathedral",91.5,21.25
1244,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Martyr’s Square, Ironheart Forges, Breach Point",61.75,80.0
1245,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Ossuary Keep,"Martyr’s Square, Bloodletting Altar, Scorched Wastes",113.0,39.0
1246,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,30,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Scorched Wastes, Martyr’s Square, Grand Cathedral",41.25,99.0
1247,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,47,Sacrificial Cult,Vanguard,Ossuary Keep,"Ironheart Forges, Martyr’s Square, Arcane Nexus",104.25,39.0
1248,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,42,Siege Masters,Storm Warden,War-Wrought Citadel,"Silent Chasm, Martyr’s Square, Grand Cathedral",114.0,20.0
1249,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Sanctum of the Fallen,"Ironheart Forges, Arcane Nexus, Breach Point",136.75,139.75
1250,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,25,Siege Masters,Ash Chancellor,Sanctum of the Fallen,"Ironheart Forges, Silent Chasm, Bloodletting Altar",36.75,96.25
1251,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,High Command Spire,"Hall of Mirrors, Grand Cathedral, Silent Chasm",80.75,106.5
1252,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Ossuary Keep,"Bloodletting Altar, Martyr’s Square, Scorched Wastes",84.5,82.75
1253,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,High Command Spire,"Hall of Mirrors, Bloodletting Altar, Grand Cathedral",140.25,112.25
1254,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Ossuary Keep,"Grand Cathedral, Arcane Nexus, Ironheart Forges",98.0,75.0
1255,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Silent Chasm, Bloodletting Altar, Hall of Mirrors",85.5,108.5
1256,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,High Command Spire,"Scorched Wastes, Martyr’s Square, Hall of Mirrors",80.25,84.0
1257,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,War-Wrought Citadel,"Scorched Wastes, Hall of Mirrors, Martyr’s Square",58.5,102.5
1258,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Arcane Nexus, Silent Chasm, Hall of Mirrors",132.5,127.25
1259,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Ossuary Keep,"Arcane Nexus, Breach Point, Scorched Wastes",58.25,147.5
1260,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Quartermaster's Bastion,"Bloodletting Altar, Scorched Wastes, Martyr’s Square",48.25,106.25
1261,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Sanctum of the Fallen,"Silent Chasm, Scorched Wastes, Grand Cathedral",57.75,87.0
1262,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Sanctum of the Fallen,"Hall of Mirrors, Martyr’s Square, Scorched Wastes",89.0,92.75
1263,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,High Command Spire,"Martyr’s Square, Silent Chasm, Grand Cathedral",87.25,57.0
1264,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,High Command Spire,"Arcane Nexus, Scorched Wastes, Silent Chasm",83.25,69.5
1265,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,Sanctum of the Fallen,"Hall of Mirrors, Ironheart Forges, Breach Point",134.75,135.5
1266,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Silent Chasm, Arcane Nexus, Grand Cathedral",123.5,112.0
1267,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Breach Point, Bloodletting Altar, Silent Chasm",71.75,90.0
1268,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,High Command Spire,"Grand Cathedral, Hall of Mirrors, Scorched Wastes",46.0,99.25
1269,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,Ossuary Keep,"Breach Point, Bloodletting Altar, Hall of Mirrors",87.75,97.75
1270,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Sanctum of the Fallen,"Grand Cathedral, Scorched Wastes, Breach Point",81.5,111.5
1271,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Scorched Wastes, Arcane Nexus, Bloodletting Altar",65.25,96.5
1272,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,High Command Spire,"Silent Chasm, Grand Cathedral, Bloodletting Altar",94.25,176.5
1273,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Sanctum of the Fallen,"Arcane Nexus, Silent Chasm, Hall of Mirrors",61.75,83.75
1274,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Sanctum of the Fallen,"Breach Point, Hall of Mirrors, Scorched Wastes",157.5,160.5
1275,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Quartermaster's Bastion,"Scorched Wastes, Hall of Mirrors, Arcane Nexus",148.25,155.0
1276,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Quartermaster's Bastion,"Grand Cathedral, Arcane Nexus, Silent Chasm",76.25,74.0
1277,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Quartermaster's Bastion,"Scorched Wastes, Bloodletting Altar, Ironheart Forges",57.25,102.0
1278,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Storm Warden,War-Wrought Citadel,"Grand Cathedral, Martyr’s Square, Scorched Wastes",81.25,64.25
1279,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Breach Point, Scorched Wastes, Martyr’s Square",122.5,94.0
1280,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,War-Wrought Citadel,"Grand Cathedral, Martyr’s Square, Ironheart Forges",39.75,98.0
1281,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,War-Wrought Citadel,"Bloodletting Altar, Arcane Nexus, Breach Point",75.0,71.5
1282,good_vs_good,good,good,Player 1,0,winner_declared,51,Siege Masters,Storm Warden,High Command Spire,"Martyr’s Square, Scorched Wastes, Bloodletting Altar",103.25,37.0
1283,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Ironheart Forges, Grand Cathedral, Bloodletting Altar",68.5,86.5
1284,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Grand Strategist,Sanctum of the Fallen,"Hall of Mirrors, Ironheart Forges, Arcane Nexus",139.5,169.75
1285,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,Ossuary Keep,"Scorched Wastes, Silent Chasm, Martyr’s Square",103.0,55.25
1286,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,War-Wrought Citadel,"Breach Point, Bloodletting Altar, Scorched Wastes",83.25,74.5
1287,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Quartermaster's Bastion,"Ironheart Forges, Grand Cathedral, Martyr’s Square",123.5,107.0
1288,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Vanguard,High Command Spire,"Hall of Mirrors, Bloodletting Altar, Breach Point",80.25,72.25
1289,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,High Command Spire,"Hall of Mirrors, Arcane Nexus, Breach Point",116.75,66.75
1290,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Quartermaster's Bastion,"Silent Chasm, Arcane Nexus, Grand Cathedral",110.0,63.0
1291,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Hall of Mirrors, Silent Chasm, Bloodletting Altar",98.75,41.5
1292,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,High Command Spire,"Bloodletting Altar, Breach Point, Ironheart Forges",93.25,100.25
1293,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Quartermaster's Bastion,"Scorched Wastes, Martyr’s Square, Arcane Nexus",77.0,95.75
1294,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,War-Wrought Citadel,"Ironheart Forges, Arcane Nexus, Silent Chasm",27.75,111.75
1295,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Grand Cathedral, Ironheart Forges, Martyr’s Square",141.5,156.5
1296,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Quartermaster's Bastion,"Silent Chasm, Arcane Nexus, Martyr’s Square",88.5,74.25
1297,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,War-Wrought Citadel,"Hall of Mirrors, Grand Cathedral, Breach Point",88.75,99.25
1298,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,War-Wrought Citadel,"Scorched Wastes, Bloodletting Altar, Breach Point",54.25,72.25
1299,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Ossuary Keep,"Ironheart Forges, Bloodletting Altar, Martyr’s Square",73.0,97.5
1300,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Arch-Hierarch,Sanctum of the Fallen,"Silent Chasm, Martyr’s Square, Grand Cathedral",85.0,91.5
1301,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,High Command Spire,"Arcane Nexus, Silent Chasm, Breach Point",73.25,76.25
1302,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Bloodletting Altar, Hall of Mirrors, Arcane Nexus",86.75,76.5
1303,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,Ossuary Keep,"Scorched Wastes, Silent Chasm, Arcane Nexus",84.75,50.25
1304,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,War-Wrought Citadel,"Scorched Wastes, Silent Chasm, Bloodletting Altar",76.75,70.5
1305,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Sanctum of the Fallen,"Hall of Mirrors, Breach Point, Grand Cathedral",78.25,63.75
1306,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Martyr’s Square, Silent Chasm, Ironheart Forges",79.75,67.75
1307,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Ossuary Keep,"Breach Point, Bloodletting Altar, Ironheart Forges",86.25,78.25
1308,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,High Command Spire,"Hall of Mirrors, Breach Point, Ironheart Forges",65.25,72.75
1309,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,High Command Spire,"Grand Cathedral, Silent Chasm, Martyr’s Square",71.75,79.25
1310,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,High Command Spire,"Arcane Nexus, Hall of Mirrors, Silent Chasm",64.75,126.75
1311,good_vs_good,good,good,Player 1,0,winner_declared,51,Arcane Manipulators,Grand Strategist,War-Wrought Citadel,"Ironheart Forges, Hall of Mirrors, Breach Point",126.5,103.25
1312,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Hall of Mirrors, Breach Point",50.0,113.25
1313,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Bloodletting Altar, Silent Chasm, Hall of Mirrors",74.75,62.5
1314,good_vs_good,good,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Bloodletting Altar, Scorched Wastes, Hall of Mirrors",74.75,89.25
1315,good_vs_good,good,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Ossuary Keep,"Bloodletting Altar, Hall of Mirrors, Ironheart Forges",66.5,70.5
1316,good_vs_good,good,good,Player 1,0,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Hall of Mirrors, Scorched Wastes, Arcane Nexus",107.25,72.25
1317,good_vs_good,good,good,Player 1,0,winner_declared,51,Siege Masters,Vanguard,War-Wrought Citadel,"Martyr’s Square, Breach Point, Bloodletting Altar",70.0,68.0
1318,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,High Command Spire,"Arcane Nexus, Hall of Mirrors, Martyr’s Square",70.25,102.25
1319,good_vs_good,good,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Quartermaster's Bastion,"Silent Chasm, Bloodletting Altar, Arcane Nexus",122.0,145.75
1320,good_vs_good,good,good,Player 1,0,winner_declared,51,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Arcane Nexus, Bloodletting Altar, Hall of Mirrors",90.5,50.25
1321,good_vs_good,good,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,High Command Spire,"Grand Cathedral, Hall of Mirrors, Silent Chasm",140.75,139.25
1322,good_vs_good,good,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,High Command Spire,"Silent Chasm, Hall of Mirrors, Ironheart Forges",140.0,120.0
